NR-AR,NR-AR-LBD,NR-AhR,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-Aromatase,standardised_smiles,Identifier
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,['NCGC00016583-01']
,,,,,,0.0,,0.0,,,,CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,['NCGC00249883-01']
,,,,,,0.0,,0.0,,,,CCN(CC)CC(=O)Oc1ccc(N=C(C)O)cc1,['NCGC00253689-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCN(CC)CC(O)=Nc1c(C)cc(C)cc1C,"['NCGC00065440-03', 'NCGC00065440-02']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CC(O)=Nc1c(C)cccc1C,"['NCGC00015611-18', 'NCGC00015611-10']"
,,,,,,0.0,,0.0,,,,CCN(CC)CC(O)=Nc1c(C)cccc1C(=O)OC,['NCGC00249930-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(O)=Nc2cccnc21,"['NCGC00025002-04', 'NCGC00025002-02']"
0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,['NCGC00160476-01']
0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,['NCGC00160486-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,"['NCGC00015256-12', 'NCGC00260384-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,CCN(CC)CCCCCCCCOC(=O)c1cc(OC)c(OC)c(OC)c1,['NCGC00260707']
0.0,,,,0.0,,0.0,,0.0,,,,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,"['NCGC00167576-01', 'NCGC00167576-02']"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,CCN(CC)CCCl,['NCGC00257568-01']
,,,,,,0.0,,0.0,,,,CCN(CC)CCN,['NCGC00253744-01']
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,"['NCGC00164573-02', 'NCGC00164573-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCN=C(O)COc1ccc(Cl)cc1,"['NCGC00164540-02', 'NCGC00164540-01']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCN=C(O)COc1ccc(OC)cc1,"['NCGC00016626-04', 'NCGC00094894-01']"
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCN=C(O)c1cc(Br)c(N)cc1OC,"['NCGC00016646-05', 'NCGC00016646-02']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCN=C(O)c1cc(Cl)c(N)cc1OC,"['NCGC00015643-11', 'NCGC00015643-07']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCN=C(O)c1cc(S(C)(=O)=O)ccc1OC,"['NCGC00015996-10', 'NCGC00015996-02']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCNC(=O)c1ccc(N)cc1,"['NCGC00015859-14', 'NCGC00260401-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCNC(=O)c1ccc(N=C(C)O)cc1,"['NCGC00015072-10', 'NCGC00093534-02']"
0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,['NCGC00186049-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,"['NCGC00164526-02', 'NCGC00164526-01']"
0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,1.0,,CCN(CC)CCNc1ccc(CN=CO)c2sc3ccc(OC)cc3c(=O)c12,['NCGC00253949-01']
0.0,1.0,1.0,,0.0,,,0.0,0.0,,1.0,,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,"['NCGC00016622-08', 'NCGC00016622-02']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCO,"['NCGC00259014-01', 'NCGC00253920-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,"['NCGC00160676-02', 'NCGC00160676-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,"['NCGC00159434-04', 'NCGC00159434-02']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,"['NCGC00178252-05', 'NCGC00094882-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,"['NCGC00016221-06', 'NCGC00094995-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,"['NCGC00015368-11', 'NCGC00015368-06']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,['NCGC00261838']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCOC(=O)c1ccc(N)cc1,"['NCGC00015864-07', 'NCGC00015864-02', 'NCGC00255993-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,['NCGC00183273-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN(CC)CCOC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,['NCGC00181332-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN(CC)CCOCC1OC(O)C(OCCN(CC)CC)C(O)C1O,['NCGC00181038-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,"['NCGC00024595-08', 'NCGC00024595-03']"
0.0,,1.0,,0.0,,,,,,,,CCN(CC)CCOc1ccc(-c2nc3cc(Cl)ccc3s2)cc1,['NCGC00160568-01']
0.0,0.0,0.0,,0.0,0.0,,0.0,,,,1.0,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,['NCGC00179503-02']
0.0,0.0,,,0.0,,,,,,,,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,['NCGC00165907-02']
0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,"['NCGC00024762-04', 'NCGC00024762-02']"
,,,,,,,,0.0,,,,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,['NCGC00095196-06']
0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,['NCGC00160485-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,"['NCGC00160484-02', 'NCGC00160484-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN(CC)CCOc1ccccc1OC,['NCGC00160415-01']
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,"['NCGC00159449-04', 'NCGC00159449-02', 'NCGC00159449-03']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN(CC)CCn1c(=O)c(Cc2ccc(OC)cc2)nc2ccccc21,['NCGC00186046-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,['NCGC00017063-01']
0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,"['NCGC00183104-02', 'NCGC00183104-01']"
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)N=O,"['NCGC00254309-01', 'NCGC00258807-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,"['NCGC00160437-03', 'NCGC00160437-01']"
0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],['NCGC00255511-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)c1cc(C)nc2ncnn12,"['NCGC00016715-04', 'NCGC00016715-01']"
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c2cc1C,['NCGC00257634-01']
,,,,,,0.0,,0.0,,,,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)[O-])cc1,['NCGC00253597-01']
0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,1.0,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(S(=O)(=O)O)cc2S(=O)(=O)[O-])cc1,['NCGC00255111-01']
0.0,,,,,,,1.0,,1.0,,,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,['NCGC00166123-01']
0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,"['NCGC00257163-01', 'NCGC00259484-01']"
1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CCN(CC)c1ccc(C=O)c(O)c1,['NCGC00357181']
1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)c1ccc(C=O)cc1,['NCGC00357151']
0.0,0.0,1.0,,0.0,0.0,1.0,,1.0,1.0,,,CCN(CC)c1ccc(N)cc1,['NCGC00258442-01']
0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN(CC)c1ccc(N=Nc2ccc(S(=O)(=O)N(C)C)cc2)c(S(=O)(=O)NCC[n+]2ccccc2)c1,['NCGC00182035-01']
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,CCN(CC)c1ccc(N=Nc2ccccc2)cc1,['NCGC00356965']
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,['NCGC00255803-01']
1.0,,1.0,0.0,,,,0.0,,,1.0,,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,"['NCGC00259338-01', 'NCGC00257038-01']"
0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21OC(=O)c2ccccc21,['NCGC00357280']
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)c1cccc(C)c1,['NCGC00357228']
0.0,0.0,1.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,CCN(CC)c1cccc(O)c1,['NCGC00257792-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)c1ccccc1,"['NCGC00259047-01', 'NCGC00254308-01']"
0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,['NCGC00254624-01']
0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,['NCGC00255789-01']
0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,['NCGC00357057']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(CCC#N)c1ccccc1,['NCGC00255730-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,"['NCGC00018277-06', 'NCGC00016617-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(CCN)c1cccc(C)c1,"['NCGC00259741-01', 'NCGC00257378-01']"
,,,,,,0.0,,0.0,,,,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,['NCGC00159483-04']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,CCN(CCO)CCO,['NCGC00255844-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,"['NCGC00182061-03', 'NCGC00182061-02']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CCO)c1cccc(C)c1,['NCGC00255279-01']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],['NCGC00254857-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(Cc1ccc(Cl)nc1)C(C[N+](=O)[O-])=NC,"['NCGC00166149-02', 'NCGC00166149-01']"
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=O)C=C2S(=O)(=O)O)c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)cc1,['NCGC00255331-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1,['NCGC00254824-01']
0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,['NCGC00255259-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN(Cc1ccccc1)c1ccccc1,['NCGC00257929-01']
0.0,,,,,,,0.0,1.0,1.0,,,CCN(Cc1cccnc1)C(=O)c1cccc(Cl)c1C1(C)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(Cl)cc21,['NCGC00254091-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,"['NCGC00016065-11', 'NCGC00016065-07']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(N=O)C(=N)O,"['NCGC00256468-01', 'NCGC00259700-01']"
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCN(O)CC,['NCGC00257818-01']
0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,CCN(c1nc(N)c(C(O)=NC(=N)N)nc1Cl)C(C)C,['NCGC00260730']
0.0,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,CCN1C(=CC(C)=O)Sc2ccc(OC)cc21,['NCGC00261579']
0.0,,0.0,,,0.0,,,,,1.0,,CCN1C(=CC=CC2=[N+](C)c3ccccc3C2(C)C)Sc2ccccc21,['NCGC00261160']
0.0,0.0,,,0.0,0.0,,,,1.0,,,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,"['NCGC00181104-02', 'NCGC00181104-01']"
0.0,,,,0.0,0.0,1.0,,,1.0,1.0,,CCN1C(=CC=Cc2ccc3ccccc3[n+]2CC)C=Cc2ccccc21,"['NCGC00166247-02', 'NCGC00166247-01']"
0.0,,,,,,1.0,,0.0,,1.0,,CCN1C(=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,"['NCGC00166288-01', 'NCGC00166288-02']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCN1C(=O)C=CC1=O,['NCGC00261177']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,['NCGC00182995-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1C=CN(C)C1C,['NCGC00260181-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,"['NCGC00167459-02', 'NCGC00167459-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,['NCGC00163146-01']
0.0,,,,0.0,,,,,1.0,,,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,['NCGC00254209-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,"['NCGC00178395-04', 'NCGC00016390-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCCC1=O,"['NCGC00160611-03', 'NCGC00160611-01', 'NCGC00255747-01']"
,,,,,,0.0,,0.0,,,,CCN1CCCC1CN,['NCGC00253676-01']
,,,,,,0.0,,0.0,,,,CCN1CCCC1CN=C(O)C(O)(c1ccccc1)c1ccccc1,['NCGC00253750-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCCC1CN=C(O)c1c(O)c(Cl)cc(Cl)c1OC,"['NCGC00025303-06', 'NCGC00025303-03']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCCC1CN=C(O)c1c(OC)ccc(Br)c1OC,"['NCGC00024870-06', 'NCGC00024870-02']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCCC1CN=C(O)c1cc(S(=O)(=O)CC)c(N)cc1OC,"['NCGC00092310-06', 'NCGC00092310-03']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,CCN1CCCC1CN=C(O)c1cc(S(=O)(=O)CC)ccc1OC,"['NCGC00184999-01', 'NCGC00185771-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCCC1CN=C(O)c1cc(S(N)(=O)=O)ccc1OC,"['NCGC00255813-01', 'NCGC00015966-10', 'NCGC00024853-05']"
,,,,,,0.0,,0.0,,,,CCN1CCN(C(O)=NC(C(O)=NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,['NCGC00179599-03']
,,,,,,0.0,,0.0,,,,CCN1CCN(C(O)=NC(C(O)=NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,['NCGC00263949-02']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,['NCGC00183858-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,"['NCGC00018143-05', 'NCGC00018143-04']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCOCC1,['NCGC00258655-01']
,,,,,,0.0,,0.0,,,,CCN1CCc2[nH]c(=N)oc2CC1,['NCGC00015131-05']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CN(CC)CN(CC)C1,['NCGC00255144-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=C(O)C(C)OC(O)=Nc1ccccc1,['NCGC00255702-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=C(O)C1CC(C)CCC1C(C)C,['NCGC00256167-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CCN=C(O)C1CCCN1C(=O)C(CCCNC(=N)N)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CO)N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(Cc1cnc[nH]1)N=C(O)C1CCC(O)=N1,['NCGC00183364-01']
0.0,,,,,,,,,,,,CCN=C(O)C1CCCN1C(=O)C(CCCNC(=N)N)N=C(O)C(CC(C)C)N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CO)N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(Cc1cnc[nH]1)N=C(O)C1CCC(O)=N1,['NCGC00167516-01']
,,,,,,0.0,,0.0,,,,CCN=C(O)C1CCCN1C(=O)C(CCCNC(=N)N)N=C(O)C(CC(C)C)N=C(O)CN=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CO)N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(Cc1cnc[nH]1)N=C(O)C1CCC(O)=N1,['NCGC00262930-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=C(O)C1OC(n2cnc3c(N)[nH]c(=NCCc4ccc(CCC(=O)O)cc4)nc32)C(O)C1O,['NCGC00261008']
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CCN=C(O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,['NCGC00261155']
0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCN=C(O)C=Cc1cccc(Br)c1,"['NCGC00164530-03', 'NCGC00164530-01']"
0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,CCN=C(O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"['NCGC00015081-04', 'NCGC00093556-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=C(O)NCCCOc1cccc(CN2CCCCC2)c1,['NCGC00182982-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=C(O)NCc1cccc(Cl)c1,"['NCGC00160458-02', 'NCGC00160458-01']"
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=C(S)NCC,"['NCGC00256443-01', 'NCGC00259027-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=c1[nH]c(Cl)nc(=N)[nH]1,['NCGC00254658-01']
0.0,,,,0.0,,1.0,0.0,1.0,,1.0,1.0,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,"['NCGC00256402-01', 'NCGC00259146-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,"['NCGC00254923-01', 'NCGC00259535-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1,"['NCGC00094524-09', 'NCGC00094524-01', 'NCGC00254653-01', 'NCGC00259927-01']"
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=c1nc(Cl)nc(NC(C)(C)C#N)[nH]1,"['NCGC00259168-01', 'NCGC00254934-01']"
0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,CCN=c1nc(Cl)nc(NC(C)(C)C)[nH]1,['NCGC00254413-01']
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN=c1nc(NC(C)(C)C)[nH]c(OC)n1,['NCGC00357154']
0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1,"['NCGC00257200-01', 'NCGC00259631-01']"
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCN=c1nc(OC)[nH]c(=NC(C)C)[nH]1,['NCGC00255627-01']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CCN=c1nc(OC)[nH]c(=NC(C)CC)[nH]1,['NCGC00255673-01']
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CCN=c1nc(SC)[nH]c(=NC(C)C(C)C)[nH]1,['NCGC00255592-01']
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN=c1nc(SC)[nH]c(=NC(C)C)[nH]1,"['NCGC00258965-01', 'NCGC00254574-01']"
